Date,Price_USDJPY,Price_EURUSD,Price_GBPJPY,weekday,day,month,year,firstday,USDJPYreturn,EURUSDreturn,GBPJPYreturn
10/16/1992,119.41,1.4257,197.19,6,16,10,1992,0,-0.006820261,0.0033781406,-0.032148817
10/19/1992,120.57,1.4331,195.45,2,19,10,1992,0,0.0097144293,0.0051904328,-0.008823977
10/20/1992,122.5,1.4296,199.16,3,20,10,1992,0,0.0160072987,-0.002442258,0.0189818368
10/21/1992,122.65,,197.01,4,21,10,1992,0,0.0012244898,,-0.01079534
10/22/1992,120.75,1.478,196.32,5,22,10,1992,0,-0.015491235,,-0.00350236
10/23/1992,121.63,1.4791,196.19,6,23,10,1992,0,0.0072877847,0.000744249,-0.000662184
10/26/1992,122.05,1.4676,194.78,2,26,10,1992,0,0.0034530955,-0.007774998,-0.007186911
10/27/1992,122.2,1.4747,193.24,3,27,10,1992,0,0.0012290045,0.0048378305,-0.007906356
10/28/1992,123.19,,193.78,4,28,10,1992,0,0.008101473,,0.0027944525
10/29/1992,123.27,1.487,193.9,5,29,10,1992,0,0.0006494034,,0.000619259
10/30/1992,123.45,1.4899,192.34,6,30,10,1992,0,0.0014602093,0.0019502354,-0.008045384
11/02/1992,123.75,1.4734,189.85,2,2,11,1992,1,0.0024301337,-0.011074569,-0.012945825
11/03/1992,122.65,,189.89,3,3,11,1992,0,-0.008888889,,0.0002106927
11/04/1992,123.2,1.4782,190.56,4,4,11,1992,0,0.0044843049,,0.0035283585
11/05/1992,122.84,1.4843,188.65,5,5,11,1992,0,-0.002922078,0.0041266405,-0.01002309
11/06/1992,123.44,1.4652,188.9,6,6,11,1992,0,0.0048844025,-0.012868019,0.0013252054
11/09/1992,124.25,1.4345,187.93,2,9,11,1992,0,0.0065618924,-0.020952771,-0.005134992
11/10/1992,124.25,,188.16,3,10,11,1992,0,0,,0.0012238599
11/11/1992,124.1,1.3868,189.31,4,11,11,1992,0,-0.001207243,,0.0061118197
11/12/1992,123.92,1.3941,189.29,5,12,11,1992,0,-0.001450443,0.0052639169,-0.000105647
11/13/1992,124.03,1.3563,192.64,6,13,11,1992,0,0.0008876695,-0.027114267,0.0176977125
11/16/1992,124.78,1.3526,190.253,2,16,11,1992,0,0.0060469241,-0.00272801,-0.012390988
11/17/1992,124.35,,189.45,3,17,11,1992,0,-0.003446065,,-0.004220696
11/18/1992,123.75,1.3622,188.84,4,18,11,1992,0,-0.00482509,,-0.003219847
11/19/1992,123.48,1.3596,189.85,5,19,11,1992,0,-0.002181818,-0.001908677,0.0053484431
11/20/1992,124.33,1.3541,188.23,6,20,11,1992,0,0.0068837059,-0.004045307,-0.008533052
11/23/1992,124.13,1.3712,188.34,2,23,11,1992,0,-0.001608622,0.012628314,0.0005843914
11/24/1992,123.88,,188.74,3,24,11,1992,0,-0.002014018,,0.0021238186
11/25/1992,123.77,1.3972,188.74,4,25,11,1992,0,-0.000887956,,0
11/26/1992,124.15,1.4199,188.85,5,26,11,1992,0,0.0030702109,0.0162467793,0.0005828123
11/27/1992,124.45,1.4284,188.2,6,27,11,1992,0,0.0024164317,0.0059863371,-0.003441885
11/30/1992,124.75,1.4239,188.36,2,30,11,1992,0,0.0024106067,-0.003150378,0.0008501594
12/01/1992,124.15,,192.52,3,1,12,1992,1,-0.004809619,,0.0220853684
12/02/1992,124.49,1.4296,192,4,2,12,1992,0,0.0027386226,,-0.002701018
12/03/1992,124.7,1.4006,195.32,5,3,12,1992,0,0.0016868825,-0.020285395,0.0172916667
12/04/1992,124.95,1.4,194.99,6,4,12,1992,0,0.0020048115,-0.000428388,-0.001689535
12/07/1992,123.83,1.3609,199.25,2,7,12,1992,0,-0.008963585,-0.027928571,0.0218472742
12/08/1992,123.8,,197.89,3,8,12,1992,0,-0.000242268,,-0.006825596
12/09/1992,124.05,1.3639,194.9,4,9,12,1992,0,0.0020193861,,-0.015109404
12/10/1992,123.71,1.3656,192.43,5,10,12,1992,0,-0.00274083,0.0012464257,-0.012673166
12/11/1992,123.92,1.3729,193.35,6,11,12,1992,0,0.0016975184,0.0053456356,0.0047809593
12/14/1992,123.7,1.3678,194.02,2,14,12,1992,0,-0.001775339,-0.003714764,0.0034652185
12/15/1992,124.09,,194.53,3,15,12,1992,0,0.003152789,,0.002628595
12/16/1992,123,1.3578,194.24,4,16,12,1992,0,-0.008783947,,-0.001490773
12/17/1992,122.72,1.3277,194.1,5,17,12,1992,0,-0.002276423,-0.022168213,-0.000720758
12/18/1992,123.2,1.3387,192.98,6,18,12,1992,0,0.0039113429,0.0082850041,-0.005770222
12/21/1992,123.1,1.3174,192.51,2,21,12,1992,0,-0.000811688,-0.015910958,-0.002435486
12/22/1992,123.85,,189.71,3,22,12,1992,0,0.0060926076,,-0.014544699
12/23/1992,123.86,1.3161,189.5,4,23,12,1992,0,0.0000807428,,-0.001106953
12/24/1992,123.95,1.3174,190.19,5,24,12,1992,0,0.0007266268,0.0009877669,0.0036411609
12/25/1992,123.7,1.3127,188.271,6,25,12,1992,0,-0.002016942,-0.003567633,-0.01008991
12/28/1992,124.95,1.3113,187.3,2,28,12,1992,0,0.010105093,-0.001066504,-0.005157459
12/29/1992,124.73,,188.19,3,29,12,1992,0,-0.001760704,,0.0047517352
12/30/1992,124.65,1.2912,188.47,4,30,12,1992,0,-0.000641385,,0.001487858
12/31/1992,124.86,1.2905,189.1,5,31,12,1992,0,0.0016847172,-0.000542131,0.0033427071
01/01/1993,124.86,1.2907,188.601,6,1,1,1993,1,0,0.0001549787,-0.002638815
01/04/1993,125.35,1.2739,188.33,2,4,1,1993,0,0.0039243953,-0.013016193,-0.001436896
01/05/1993,124.85,,193.25,3,5,1,1993,0,-0.003988831,,0.0261243562
01/06/1993,125.17,1.2765,192.96,4,6,1,1993,0,0.0025630757,,-0.001500647
01/07/1993,125.29,1.2679,192.02,5,7,1,1993,0,0.0009586962,-0.006737172,-0.004871476
01/08/1993,125.45,1.2768,193.02,6,8,1,1993,0,0.0012770373,0.007019481,0.0052077909
01/11/1993,125.15,1.29,194.44,2,11,1,1993,0,-0.002391391,0.0103383459,0.0073567506
01/12/1993,125.35,,192.68,3,12,1,1993,0,0.0015980823,,-0.009051635
01/13/1993,125.67,1.2754,194.2,4,13,1,1993,0,0.002552852,,0.0078887274
01/14/1993,125.88,1.2644,194.02,5,14,1,1993,0,0.0016710432,-0.008624745,-0.00092688
01/15/1993,126.1,1.2749,192.85,6,15,1,1993,0,0.0017476962,0.0083043341,-0.006030306
01/18/1993,125.65,1.267,194.78,2,18,1,1993,0,-0.003568596,-0.006196564,0.0100077781
01/19/1993,125.47,,194.39,3,19,1,1993,0,-0.001432551,,-0.002002259
01/20/1993,124.7,1.2579,192.38,4,20,1,1993,0,-0.006136925,,-0.010340038
01/21/1993,124.95,1.2572,189.92,5,21,1,1993,0,0.0020048115,-0.000556483,-0.012787192
01/22/1993,125.19,1.2705,191.97,6,22,1,1993,0,0.0019207683,0.0105790646,0.0107940185
01/25/1993,123.35,1.2575,192.93,2,25,1,1993,0,-0.01469766,-0.010232192,0.0050007814
01/26/1993,123.58,,190.07,3,26,1,1993,0,0.0018646129,,-0.014824029
01/27/1993,124.16,1.2623,187.91,4,27,1,1993,0,0.0046933161,,-0.011364234
01/28/1993,124.17,1.2649,188.51,5,28,1,1993,0,0.0000805412,0.0020597322,0.0031930179
01/29/1993,124.73,1.2783,185.58,6,29,1,1993,0,0.004509946,0.0105937228,-0.015542942
02/01/1993,125.1,1.2637,181.78,2,1,2,1993,1,0.0029664074,-0.011421419,-0.020476344
02/02/1993,124.65,,180.15,3,2,2,1993,0,-0.003597122,,-0.008966883
02/03/1993,124.45,1.2785,178.25,4,3,2,1993,0,-0.001604493,,-0.010546767
02/04/1993,124.75,1.2873,180.23,5,4,2,1993,0,0.0024106067,0.0068830661,0.0111079944
02/05/1993,124.45,1.2781,180.15,6,5,2,1993,0,-0.00240481,-0.007146741,-0.000443877
02/08/1993,123.81,1.2739,178.31,2,8,2,1993,0,-0.005142628,-0.003286128,-0.010213711
02/09/1993,121.25,,173.51,3,9,2,1993,0,-0.020676844,,-0.02691941
02/10/1993,121.45,1.2785,172.55,4,10,2,1993,0,0.0016494845,,-0.005532822
02/11/1993,121.3,1.2796,170.99,5,11,2,1993,0,-0.001235076,0.0008603833,-0.009040858
02/12/1993,120.7,1.2893,171.03,6,12,2,1993,0,-0.004946414,0.0075804939,0.0002339318
02/15/1993,120.94,1.2807,171.82,2,15,2,1993,0,0.001988401,-0.006670286,0.0046190727
02/16/1993,119.99,,173.43,3,16,2,1993,0,-0.007855135,,0.0093702712
02/17/1993,119.7,1.2785,172.71,4,17,2,1993,0,-0.002416868,,-0.004151531
02/18/1993,119.2,1.2639,172.87,5,18,2,1993,0,-0.004177109,-0.011419632,0.0009264084
02/19/1993,118.35,1.2593,173.22,6,19,2,1993,0,-0.007130872,-0.003639528,0.0020246428
02/22/1993,116.35,,169.29,2,22,2,1993,0,-0.016899028,,-0.022687911
02/23/1993,117.1,1.2372,170.56,3,23,2,1993,0,0.0064460679,,0.0075019198
02/24/1993,117.7,1.2409,167.64,4,24,2,1993,0,0.0051238258,0.002990624,-0.017120075
02/25/1993,117.5,1.2369,168.3,5,25,2,1993,0,-0.001699235,-0.003223467,0.0039370079
02/26/1993,118.25,,167.67,6,26,2,1993,0,0.0063829787,,-0.003743316
03/01/1993,118.76,1.2215,170.969,2,1,3,1993,1,0.0043128964,,0.0196755532
03/02/1993,117.75,1.2194,170.59,3,2,3,1993,0,-0.008504547,-0.001719198,-0.002216776
03/03/1993,116.65,1.2215,169.262,4,3,3,1993,0,-0.009341826,0.0017221584,-0.007784747
03/04/1993,116.8,1.2189,170.126,5,4,3,1993,0,0.001285898,-0.00212853,0.0051045125
03/05/1993,117.65,,170.33,6,5,3,1993,0,0.0072773973,,0.0011991112
03/08/1993,116.87,1.2256,168.91,2,8,3,1993,0,-0.006629834,,-0.008336758
03/09/1993,117.7,1.2253,168.69,3,9,3,1993,0,0.0071019081,-0.000244778,-0.001302469
03/10/1993,118.05,1.232,169.46,4,10,3,1993,0,0.0029736619,0.0054680486,0.0045645859
03/11/1993,117.63,1.2281,168.95,5,11,3,1993,0,-0.003557814,-0.003165584,-0.00300956
03/12/1993,118.08,,169.08,6,12,3,1993,0,0.0038255547,,0.0007694584
03/15/1993,118.58,1.2426,169.72,2,15,3,1993,0,0.0042344173,,0.0037851904
03/16/1993,117,1.2469,168.98,3,16,3,1993,0,-0.013324338,0.0034604861,-0.004360123
03/17/1993,117.28,1.2393,169.94,4,17,3,1993,0,0.0023931624,-0.006095116,0.0056811457
03/18/1993,115.75,1.2491,172.6,5,18,3,1993,0,-0.013045703,0.0079076898,0.0156525833
03/19/1993,116.15,,172.93,6,19,3,1993,0,0.0034557235,,0.0019119351
03/22/1993,115.77,1.269,171.97,2,22,3,1993,0,-0.003271632,,-0.005551379
03/23/1993,116.15,1.2623,171.93,3,23,3,1993,0,0.0032823702,-0.005279748,-0.000232599
03/24/1993,117.6,1.2575,173.45,4,24,3,1993,0,0.0124838571,-0.003802583,0.0088408073
03/25/1993,117.3,1.2404,173.23,5,25,3,1993,0,-0.00255102,-0.01359841,-0.001268377
03/26/1993,116.55,,173.78,6,26,3,1993,0,-0.006393862,,0.0031749697
03/29/1993,116.8,1.2136,174.75,2,29,3,1993,0,0.0021450021,,0.0055817701
03/30/1993,116.65,1.2123,174.37,3,30,3,1993,0,-0.001284247,-0.001071193,-0.002174535
03/31/1993,114.88,1.2035,173.54,4,31,3,1993,0,-0.015173596,-0.007258929,-0.004759993
04/01/1993,114.05,1.2086,174.06,5,1,4,1993,1,-0.00722493,0.0042376402,0.0029964273
04/02/1993,113.8,,173.78,6,2,4,1993,0,-0.002192021,,-0.001608641
04/05/1993,113.69,1.2076,172.9,2,5,4,1993,0,-0.000966608,,-0.005063874
04/06/1993,114,1.2069,173.07,3,6,4,1993,0,0.002726713,-0.000579662,0.0009832273
04/07/1993,113.55,1.2015,172.41,4,7,4,1993,0,-0.003947368,-0.004474273,-0.003813486
04/08/1993,113.35,1.2011,172.9,5,8,4,1993,0,-0.001761339,-0.000332917,0.0028420625
04/09/1993,113.2,,173.043,6,9,4,1993,0,-0.001323335,,0.0008270677
04/12/1993,112.9,1.2157,174.49,2,12,4,1993,0,-0.002650177,,0.0083620834
04/13/1993,113.5,1.2197,176.94,3,13,4,1993,0,0.0053144376,0.0032902854,0.0140409193
04/14/1993,113.71,1.213,176.678,4,14,4,1993,0,0.0018502203,-0.005493154,-0.001480728
04/15/1993,113.18,1.2136,174.52,5,15,4,1993,0,-0.00466098,0.0004946414,-0.012214311
04/16/1993,112.3,,171.99,6,16,4,1993,0,-0.007775225,,-0.014496906
04/19/1993,111.08,1.2201,171.25,2,19,4,1993,0,-0.010863758,,-0.004302576
04/20/1993,110.55,1.2194,170.97,3,20,4,1993,0,-0.004771336,-0.000573723,-0.001635036
04/21/1993,110.65,1.2111,170.54,4,21,4,1993,0,0.0009045681,-0.006806626,-0.002515061
04/22/1993,109.99,1.2034,170.37,5,22,4,1993,0,-0.005964754,-0.006357856,-0.000996834
04/23/1993,110.7,,174.36,6,23,4,1993,0,0.0064551323,,0.0234196161
04/26/1993,110.58,1.2086,175.49,2,26,4,1993,0,-0.001084011,,0.0064808442
04/27/1993,111.98,1.2063,175.57,3,27,4,1993,0,0.0126605173,-0.001903028,0.0004558664
04/28/1993,112.07,1.212,176.6,4,28,4,1993,0,0.0008037149,0.0047251927,0.0058666059
04/29/1993,111.4,1.1946,175.47,5,29,4,1993,0,-0.005978406,-0.014356436,-0.006398641
04/30/1993,111.05,,175.02,6,30,4,1993,0,-0.003141831,,-0.002564541
05/03/1993,110.88,1.1885,174.88,2,3,5,1993,1,-0.001530842,,-0.000799909
05/04/1993,110.15,1.191,172.61,3,4,5,1993,0,-0.006583694,0.0021034918,-0.012980329
05/05/1993,110.2,1.1908,172.58,4,5,5,1993,0,0.0004539265,-0.000167926,-0.000173802
05/06/1993,110.05,1.1884,173.25,5,6,5,1993,0,-0.001361162,-0.002015452,0.0038822575
05/07/1993,110.4,,173.63,6,7,5,1993,0,0.0031803726,,0.0021933622
05/10/1993,111.83,1.192,171.68,2,10,5,1993,0,0.0129528986,,-0.011230778
05/11/1993,111.38,1.1882,171.47,3,11,5,1993,0,-0.004023965,-0.003187919,-0.001223206
05/12/1993,111.55,1.1928,171.15,4,12,5,1993,0,0.0015263063,0.0038714021,-0.001866216
05/13/1993,111.95,1.2134,170.04,5,13,5,1993,0,0.0035858359,0.0172702884,-0.006485539
05/14/1993,110.73,,170.56,6,14,5,1993,0,-0.010897722,,0.003058104
05/17/1993,111.34,1.2104,170.77,2,17,5,1993,0,0.0055088955,,0.0012312383
05/18/1993,111.46,1.2129,170.87,3,18,5,1993,0,0.0010777798,0.0020654329,0.0005855829
05/19/1993,110.8,1.2035,170.71,4,19,5,1993,0,-0.005921407,-0.007750021,-0.000936384
05/20/1993,110.75,1.211,172.22,5,20,5,1993,0,-0.000451264,0.0062318238,0.0088454103
05/21/1993,110.5,,170.12,6,21,5,1993,0,-0.002257336,,-0.012193706
05/24/1993,110.65,1.2163,169.57,2,24,5,1993,0,0.0013574661,,-0.003233012
05/25/1993,109.35,1.2243,169.05,3,25,5,1993,0,-0.011748757,0.0065773247,-0.00306658
05/26/1993,108.5,1.229,168.16,4,26,5,1993,0,-0.007773205,0.0038389284,-0.005264715
05/27/1993,107.37,1.2308,167.29,5,27,5,1993,0,-0.010414747,0.0014646054,-0.005173644
05/28/1993,106.95,,167.34,6,28,5,1993,0,-0.003911707,,0.0002988822
05/31/1993,107.08,1.2238,166.88,2,31,5,1993,0,0.0012155213,,-0.002748894
06/01/1993,107.1,1.2207,166.07,3,1,6,1993,1,0.0001867762,-0.002533094,-0.004853787
06/02/1993,107.2,1.2296,165.8,4,2,6,1993,0,0.0009337068,0.0072908987,-0.00162582
06/03/1993,107.2,,165.16,5,3,6,1993,0,0,,-0.003860072
06/04/1993,107.79,1.2533,162.74,6,4,6,1993,0,0.0055037313,,-0.014652458
06/07/1993,107.24,1.2404,162.98,2,7,6,1993,0,-0.005102514,-0.010292827,0.001474745
06/08/1993,106.25,1.2279,161.8,3,8,6,1993,0,-0.00923163,-0.010077394,-0.007240152
06/09/1993,106.37,,161.32,4,9,6,1993,0,0.0011294118,,-0.002966625
06/10/1993,106.05,1.2405,162.15,5,10,6,1993,0,-0.003008367,,0.0051450533
06/11/1993,106.18,1.2416,162.11,6,11,6,1993,0,0.0012258369,0.0008867392,-0.000246685
06/14/1993,105.09,1.2349,160.66,2,14,6,1993,0,-0.010265587,-0.005396263,-0.008944544
06/15/1993,106.05,1.2564,160.51,3,15,6,1993,0,0.0091350271,0.0174103166,-0.000933649
06/16/1993,106.6,,160.22,4,16,6,1993,0,0.0051862329,,-0.001806741
06/17/1993,107.29,1.2679,162.13,5,17,6,1993,0,0.0064727955,,0.0119211085
06/18/1993,109.6,1.2601,164.3,6,18,6,1993,0,0.0215304315,-0.006151905,0.0133843212
06/21/1993,110.67,1.2626,165.39,2,21,6,1993,0,0.0097627737,0.0019839695,0.0066342057
06/22/1993,110.93,1.2535,163.89,3,22,6,1993,0,0.0023493268,-0.00720735,-0.009069472
06/23/1993,108.85,,160.5,4,23,6,1993,0,-0.018750563,,-0.020684606
06/24/1993,108.6,1.2668,160.55,5,24,6,1993,0,-0.002296739,,0.0003115265
06/25/1993,106.25,1.2617,156.76,6,25,6,1993,0,-0.021639042,-0.004025892,-0.023606353
06/28/1993,106.27,1.2639,158.56,2,28,6,1993,0,0.0001882353,0.0017436792,0.0114825211
06/29/1993,106.42,,161.01,3,29,6,1993,0,0.001411499,,0.0154515641
06/30/1993,107.3,1.245,159.47,4,30,6,1993,0,0.0082691223,,-0.009564623
07/01/1993,107.37,1.2404,162.78,5,1,7,1993,1,0.0006523765,-0.003694779,0.0207562551
07/02/1993,108.6,1.2401,163.51,6,2,7,1993,0,0.0114557139,-0.000241857,0.0044845804
07/05/1993,109.05,1.2376,164.61,2,5,7,1993,0,0.0041436464,-0.002015966,0.0067274173
07/06/1993,108.99,,163.4,3,6,7,1993,0,-0.000550206,,-0.007350708
07/07/1993,107.58,1.2355,161.07,4,7,7,1993,0,-0.012936967,,-0.014259486
07/08/1993,108.6,1.2275,162.87,5,8,7,1993,0,0.0094813162,-0.006475111,0.0111752654
07/09/1993,110,1.2284,162.6,6,9,7,1993,0,0.0128913444,0.0007331976,-0.001657764
07/12/1993,109.35,1.2247,162.21,2,12,7,1993,0,-0.005909091,-0.003012048,-0.002398524
07/13/1993,108.13,,161.96,3,13,7,1993,0,-0.011156836,,-0.001541212
07/14/1993,107.05,1.22,161.23,4,14,7,1993,0,-0.009987977,,-0.004507286
07/15/1993,108.25,1.2253,161.21,5,15,7,1993,0,0.0112097151,0.0043442623,-0.000124046
07/16/1993,107.55,1.2212,159.7,6,16,7,1993,0,-0.006466513,-0.003346119,-0.009366665
07/19/1993,108.55,1.2492,162.55,2,19,7,1993,0,0.0092980009,0.0229282673,0.0178459612
07/20/1993,108.17,,163.52,3,20,7,1993,0,-0.003500691,,0.0059673946
07/21/1993,108.15,1.2464,164.07,4,21,7,1993,0,-0.000184894,,0.0033635029
07/22/1993,105.7,1.2452,160.99,5,22,7,1993,0,-0.022653722,-0.000962773,-0.018772475
07/23/1993,107.07,1.2415,160.16,6,23,7,1993,0,0.012961211,-0.00297141,-0.0051556
07/26/1993,106.75,,160.05,2,26,7,1993,0,-0.002988699,,-0.000686813
07/27/1993,106.21,1.229,158.01,3,27,7,1993,0,-0.005058548,,-0.012746017
07/28/1993,106.02,1.229,157.52,4,28,7,1993,0,-0.001788909,0,-0.00310107
07/29/1993,106.55,1.2173,158,5,29,7,1993,0,0.0049990568,-0.009519935,0.0030472321
07/30/1993,105.1,1.2192,156.01,6,30,7,1993,0,-0.013608634,0.0015608313,-0.012594937
08/02/1993,104.34,,155.97,2,2,8,1993,1,-0.007231208,,-0.000256394
08/03/1993,104.45,1.2265,157.22,3,3,8,1993,0,0.0010542457,,0.0080143617
08/04/1993,104.9,1.2188,157.55,4,4,8,1993,0,0.0043082815,-0.006278027,0.0020989696
08/05/1993,104.38,1.2027,155.78,5,5,8,1993,0,-0.004957102,-0.013209714,-0.011234529
08/06/1993,104.4,1.2041,156.58,6,6,8,1993,0,0.0001916076,0.0011640476,0.0051354474
08/09/1993,104.95,,156.59,2,9,8,1993,0,0.0052681992,,0.0000638651
08/10/1993,104.64,1.183,153.88,3,10,8,1993,0,-0.002953788,,-0.017306341
08/11/1993,103.69,1.179,152.44,4,11,8,1993,0,-0.009078746,-0.003381234,-0.009357941
08/12/1993,102.99,1.1802,150.98,5,12,8,1993,0,-0.006750892,0.0010178117,-0.009577539
08/13/1993,101.85,1.1671,149.09,6,13,8,1993,0,-0.011069036,-0.011099814,-0.012518214
08/16/1993,101.62,,150.59,2,16,8,1993,0,-0.002258223,,0.010061037
08/17/1993,101.02,1.1718,150.67,3,17,8,1993,0,-0.00590435,,0.0005312438
08/18/1993,101.63,1.1811,153.49,4,18,8,1993,0,0.0060384082,0.0079365079,0.0187164001
08/19/1993,105.84,1.1729,157.94,5,19,8,1993,0,0.0414247761,-0.006942681,0.0289921168
08/20/1993,104.43,1.1756,158.52,6,20,8,1993,0,-0.013321995,0.0023019865,0.0036722806
08/23/1993,103.05,,155.43,2,23,8,1993,0,-0.013214594,,-0.019492808
08/24/1993,103.73,1.1745,155.38,3,24,8,1993,0,0.0065987385,,-0.000321688
08/25/1993,105.05,1.1717,155.53,4,25,8,1993,0,0.0127253446,-0.002383993,0.0009653752
08/26/1993,104.41,1.1703,157.87,5,26,8,1993,0,-0.006092337,-0.001194845,0.0150453289
08/27/1993,103.8,1.1633,156.03,6,27,8,1993,0,-0.005842352,-0.005981372,-0.011655159
08/30/1993,103.8,,155.13,2,30,8,1993,0,0,,-0.005768122
08/31/1993,104.75,1.1464,155.95,3,31,8,1993,0,0.0091522158,,0.0052858893
09/01/1993,105.35,1.1518,158.74,4,1,9,1993,1,0.0057279236,0.0047103978,0.0178903495
09/02/1993,105.95,1.151,159.02,5,2,9,1993,0,0.0056953014,-0.000694565,0.0017638906
09/03/1993,104.69,1.1467,159.97,6,3,9,1993,0,-0.011892402,-0.003735882,0.0059740913
09/06/1993,104.41,,159.72,2,6,9,1993,0,-0.002674563,,-0.001562793
09/07/1993,104.28,1.1593,160.64,3,7,9,1993,0,-0.001245091,,0.0057600801
09/08/1993,105.49,1.1538,162.78,4,8,9,1993,0,0.0116033755,-0.004744242,0.0133217131
09/09/1993,105.35,1.1609,163.19,5,9,9,1993,0,-0.00132714,0.0061535795,0.0025187369
09/10/1993,106.15,1.1509,165.14,6,10,9,1993,0,0.0075937352,-0.008614006,0.0119492616
09/13/1993,106.3,,163.98,2,13,9,1993,0,0.0014130947,,-0.007024343
09/14/1993,105.95,1.1427,163.7,3,14,9,1993,0,-0.003292568,,-0.001707525
09/15/1993,105.93,1.1418,164.9,4,15,9,1993,0,-0.000188768,-0.000787608,0.0073304826
09/16/1993,104.25,1.1478,160.1,5,16,9,1993,0,-0.01585953,0.0052548607,-0.029108551
09/17/1993,104.5,1.1339,159.86,6,17,9,1993,0,0.0023980815,-0.012110124,-0.001499063
09/20/1993,104.61,,160.3,2,20,9,1993,0,0.0010526316,,0.0027524084
09/21/1993,106.5,1.1288,161.66,3,21,9,1993,0,0.0180671064,,0.0084840923
09/22/1993,106.32,1.1459,161.45,4,22,9,1993,0,-0.001690141,0.0151488306,-0.001299023
09/23/1993,105.87,1.1452,159.71,5,23,9,1993,0,-0.004232506,-0.000610874,-0.01077733
09/24/1993,106,1.1406,159.54,6,24,9,1993,0,0.001227921,-0.004016766,-0.001064429
09/27/1993,106.2,,160.44,2,27,9,1993,0,0.0018867925,,0.0056412185
09/28/1993,105.03,1.1484,158.97,3,28,9,1993,0,-0.011016949,,-0.009162304
09/29/1993,105.05,1.1386,159.25,4,29,9,1993,0,0.0001904218,-0.008533612,0.0017613386
09/30/1993,106.3,1.1371,158.8,5,30,9,1993,0,0.0118990957,-0.001317407,-0.002825746
10/01/1993,105.9,1.1273,159.62,6,1,10,1993,1,-0.003762935,-0.008618415,0.005163728
10/04/1993,105.65,,160.36,2,4,10,1993,0,-0.002360718,,0.0046360105
10/05/1993,105.8,1.148,160.06,3,5,10,1993,0,0.0014197823,,-0.001870791
10/06/1993,105.66,1.1509,161.32,4,6,10,1993,0,-0.001323251,0.0025261324,0.007872048
10/07/1993,105,1.1567,159.81,5,7,10,1993,0,-0.006246451,0.0050395343,-0.009360278
10/08/1993,106.15,1.1563,162.27,6,8,10,1993,0,0.010952381,-0.000345811,0.0153932795
10/11/1993,106.2,,162.66,2,11,10,1993,0,0.0004710316,,0.0024034017
10/12/1993,106.05,1.1566,162.67,3,12,10,1993,0,-0.001412429,,0.0000614779
10/13/1993,105.95,1.1633,161.16,4,13,10,1993,0,-0.000942951,0.0057928411,-0.009282597
10/14/1993,107.25,1.1571,162.53,5,14,10,1993,0,0.0122699387,-0.005329666,0.0085008687
10/15/1993,107.2,1.1641,161.95,6,15,10,1993,0,-0.0004662,0.0060496068,-0.003568572
10/18/1993,107.5,,160.19,2,18,10,1993,0,0.0027985075,,-0.010867552
10/19/1993,107.1,1.1602,160,3,19,10,1993,0,-0.00372093,,-0.001186092
10/20/1993,107.39,1.1715,160.45,4,20,10,1993,0,0.0027077498,0.0097397001,0.0028125
10/21/1993,108.3,1.174,160.93,5,21,10,1993,0,0.0084737871,0.0021340162,0.0029915862
10/22/1993,108.1,1.1893,159.11,6,22,10,1993,0,-0.001846722,0.013032368,-0.011309265
10/25/1993,108.58,1.2014,160.54,2,25,10,1993,0,0.004440333,0.010174052,0.0089874929
10/26/1993,108.35,1.2003,160.29,3,26,10,1993,0,-0.002118254,-0.000915598,-0.001557244
10/27/1993,108.7,1.1968,160.89,4,27,10,1993,0,0.0032302723,-0.002915938,0.0037432154
10/28/1993,108.17,1.2098,161.01,5,28,10,1993,0,-0.004875805,0.0108622995,0.0007458512
10/29/1993,108.6,1.2136,160.66,6,29,10,1993,0,0.0039752242,0.003141015,-0.002173778
11/01/1993,108.25,1.2111,160.07,2,1,11,1993,1,-0.003222836,-0.002059987,-0.003672352
11/02/1993,107.85,1.2107,158.87,3,2,11,1993,0,-0.00369515,-0.000330278,-0.00749672
11/03/1993,107.7,1.2232,159.25,4,3,11,1993,0,-0.001390821,0.0103246056,0.0023918927
11/04/1993,108.23,1.2104,160.11,5,4,11,1993,0,0.0049210771,-0.010464356,0.005400314
11/05/1993,108.4,1.2082,160.74,6,5,11,1993,0,0.001570729,-0.001817581,0.0039347948
11/08/1993,107.83,1.2041,160.27,2,8,11,1993,0,-0.005258303,-0.003393478,-0.002923977
11/09/1993,107.95,1.2047,158.76,3,9,11,1993,0,0.0011128628,0.0004982975,-0.009421601
11/10/1993,107.2,1.1949,158.38,4,10,11,1993,0,-0.006947661,-0.008134805,-0.00239355
11/11/1993,106.4,1.182,157.15,5,11,11,1993,0,-0.007462687,-0.010795883,-0.007766132
11/12/1993,105.75,1.1827,158.06,6,12,11,1993,0,-0.006109023,0.0005922166,0.0057906459
